year,character,index,region,security,avg.price,name,size,address,supply,people,rate,rank,sum,value,d.sub,d.hos,cut
2021 1차,역세권 청년,신규공급,중랑구,51.41,3155,제이스타 상봉,17,중랑구 상봉동 109-34,3,"1,018",339.3,1순위 ,4,91000,200,100,24
2021 1차,역세권 청년,신규공급,중랑구,51.41,3155,제이스타 상봉,17,중랑구 상봉동 109-34,3,"1,018",339.3,1순위 ,4,91000,200,100,24
2021 1차,역세권 청년,신규공급,중랑구,51.41,3155,제이스타 상봉,17,중랑구 상봉동 109-34,3,"1,018",339.3,1순위 ,4,91000,200,100,24
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,공덕동 크로시티,17,마포구 백범로 31길 21,28,504,18,1순위,3,235000,150,200,23
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,맹그로브신촌,30,노고산동 56-74,4,425,106.3,1순위 ,3,303000,200,200,23
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,맹그로브신촌,30,노고산동 56-74,3,131,43.7,1순위,3,303000,200,200,23
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,공덕동 크로시티,17,마포구 백범로 31길 21,28,504,18,1순위,3,235000,150,200,23
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,맹그로브신촌,30,노고산동 56-74,4,425,106.3,1순위 ,3,303000,200,200,23
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,맹그로브신촌,30,노고산동 56-74,3,131,43.7,1순위,3,303000,200,200,23
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,공덕동 크로시티,17,마포구 백범로 31길 21,28,504,18,1순위,3,235000,150,200,23
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,맹그로브신촌,30,노고산동 56-74,4,425,106.3,1순위 ,3,303000,200,200,23
2022 2차 ,행복주택,신규공급,마포구,58.6,5079,맹그로브신촌,30,노고산동 56-74,3,131,43.7,1순위,3,303000,200,200,23
2022 2차,청년매입,재공급,강동구,57.75,4686,은슬림8,35,"서울특별시 강동구 진황도로23길 22, 은슬림8 (천호동 541외)",5,300,60,1순위,3,373600,380,290,23
2022 2차,청년매입,신규공급,강동구,57.75,4686,현도빌리지6,32,"서울특별시 강동구 아리수로64길 8, 현도빌리지6 (고덕동 627)",1,29,29,1순위,3,363500,470,720,23
2022 2차,청년매입,신규공급,강동구,57.75,4686,현도빌리지5,38,"서울특별시 강동구 아리수로66길 14, 현도빌리지5 (고덕동 532-1)",1,17,17,1순위,3,468900,460,640,23
2022 2차,청년매입,재공급,강동구,57.75,4686,은슬림8,35,"서울특별시 강동구 진황도로23길 22, 은슬림8 (천호동 541외)",5,300,60,1순위,3,373600,380,290,23
2022 2차,청년매입,신규공급,강동구,57.75,4686,현도빌리지6,32,"서울특별시 강동구 아리수로64길 8, 현도빌리지6 (고덕동 627)",1,29,29,1순위,3,363500,470,720,23
2022 2차,청년매입,신규공급,강동구,57.75,4686,현도빌리지5,38,"서울특별시 강동구 아리수로66길 14, 현도빌리지5 (고덕동 532-1)",1,17,17,1순위,3,468900,460,640,23
2022 2차,청년매입,재공급,강동구,57.75,4686,은슬림8,35,"서울특별시 강동구 진황도로23길 22, 은슬림8 (천호동 541외)",5,300,60,1순위,3,373600,380,290,23
2022 2차,청년매입,신규공급,강동구,57.75,4686,현도빌리지6,32,"서울특별시 강동구 아리수로64길 8, 현도빌리지6 (고덕동 627)",1,29,29,1순위,3,363500,470,720,23
2022 2차,청년매입,신규공급,강동구,57.75,4686,현도빌리지5,38,"서울특별시 강동구 아리수로66길 14, 현도빌리지5 (고덕동 532-1)",1,17,17,1순위,3,468900,460,640,23
2022 2차,청년매입,신규공급,송파구,58.76,6161,서도휴빌,40,"서울특별시 송파구 문정로5길 3-34, 서도휴빌 (문정동 13-8)",1,117,117,1순위,3,442200,550,510,23
2022 2차,청년매입,신규공급,송파구,58.76,6161,서도휴빌,40,"서울특별시 송파구 문정로5길 3-34, 서도휴빌 (문정동 13-8)",1,117,117,1순위,3,442200,550,510,23
2022 2차,청년매입,신규공급,송파구,58.76,6161,서도휴빌,40,"서울특별시 송파구 문정로5길 3-34, 서도휴빌 (문정동 13-8)",1,117,117,1순위,3,442200,550,510,23
2022 2차,청년매입,신규공급,양천구,57.32,4963,T&K신정,35,"서울특별시 양천구 오목로38길 23-5, T&K신정 (신정동 960-21외)",4,194,48.5,1순위,3,336500,140,550,23
2022 2차,청년매입,신규공급,양천구,57.32,4963,T&K신정,42,"서울특별시 양천구 오목로38길 23-5, T&K신정 (신정동 960-21외)",2,104,52,1순위,3,436500,140,550,23
2022 2차,청년매입,신규공급,양천구,57.32,4963,T&K신정,35,"서울특별시 양천구 오목로38길 23-5, T&K신정 (신정동 960-21외)",4,194,48.5,1순위,3,336500,140,550,23
2022 2차,청년매입,신규공급,양천구,57.32,4963,T&K신정,42,"서울특별시 양천구 오목로38길 23-5, T&K신정 (신정동 960-21외)",2,104,52,1순위,3,436500,140,550,23
2022 2차,청년매입,신규공급,양천구,57.32,4963,T&K신정,35,"서울특별시 양천구 오목로38길 23-5, T&K신정 (신정동 960-21외)",4,194,48.5,1순위,3,336500,140,550,23
2022 2차,청년매입,신규공급,양천구,57.32,4963,T&K신정,42,"서울특별시 양천구 오목로38길 23-5, T&K신정 (신정동 960-21외)",2,104,52,1순위,3,436500,140,550,23
2022 2차,청년매입,신규공급,종로구,59.48,3722,서도휴파크,18,"서울특별시 종로구 종로 387, 서도휴파크 (숭인동 178-100)",77,2773,36,1순위,3,406000,330,50,23
2022 2차,청년매입,신규공급,종로구,59.48,3722,서도휴파크,18,"서울특별시 종로구 종로 387, 서도휴파크 (숭인동 178-100)",77,2773,36,1순위,3,406000,330,50,23
2022 2차,청년매입,신규공급,종로구,59.48,3722,서도휴파크,18,"서울특별시 종로구 종로 387, 서도휴파크 (숭인동 178-100)",77,2773,36,1순위,3,406000,330,50,23
2022 2차,청년매입,신규공급,중구,58.21,4561,남산의아침 B동,28,"서울특별시 중구 필동로8길 50-9, 남산의아침 B동 (필동2가 84-12외)",3,87,29,1순위,3,295800,340,670,23
2022 2차,청년매입,신규공급,중구,58.21,4561,남산의아침 B동,28,"서울특별시 중구 필동로8길 50-9, 남산의아침 B동 (필동2가 84-12외)",3,87,29,1순위,3,295800,340,670,23
2022 2차,청년매입,신규공급,중구,58.21,4561,남산의아침 B동,28,"서울특별시 중구 필동로8길 50-9, 남산의아침 B동 (필동2가 84-12외)",3,87,29,1순위,3,295800,340,670,23
2022 2차,청년매입,재공급,중랑구,51.41,3155,동일케슬,28,"서울특별시 중랑구 동일로148길 43 동일케슬 (묵동 128-60,61,68,69)",4,117,29.3,1순위,3,142300,370,330,23
2022 2차,청년매입,재공급,중랑구,51.41,3155,동일케슬,28,"서울특별시 중랑구 동일로148길 43 동일케슬 (묵동 128-60,61,68,69)",4,117,29.3,1순위,3,142300,370,330,23
2022 2차,청년매입,재공급,중랑구,51.41,3155,동일케슬,28,"서울특별시 중랑구 동일로148길 43 동일케슬 (묵동 128-60,61,68,69)",4,117,29.3,1순위,3,142300,370,330,23
2022 1차,청년매입,신규공급,도봉구,53.69,3270,"온리유 가동, 나동",40,"도봉구 도당로13라길 61, 온리유 가동 (방학동 627-33외)",3,77,25.7,1순위,3,329000,840,610,23
2022 1차,청년매입,신규공급,도봉구,53.69,3270,"온리유 가동, 나동",40,"도봉구 도당로13라길 61, 온리유 가동 (방학동 627-33외)",3,77,25.7,1순위,3,329000,840,610,23
2022 1차,청년매입,신규공급,도봉구,53.69,3270,"온리유 가동, 나동",40,"도봉구 도당로13라길 61, 온리유 가동 (방학동 627-33외)",3,77,25.7,1순위,3,329000,840,610,23
2022 1차,청년매입,신규공급,성동구,57.7,5356,S-HOUSE A동,21,"성동구 고산자로17길 9, S-HOUSE A동 (마장동 564-16)",12,458,38.2,1순위,3,235600,410,260,23
2022 1차,청년매입,신규공급,성동구,57.7,5356,S-HOUSE A동,21,"성동구 고산자로17길 9, S-HOUSE A동 (마장동 564-16)",12,458,38.2,1순위,3,235600,410,260,23
2022 1차,청년매입,신규공급,성동구,57.7,5356,S-HOUSE A동,21,"성동구 고산자로17길 9, S-HOUSE A동 (마장동 564-16)",12,458,38.2,1순위,3,235600,410,260,23
2022 1차,청년매입,재공급,성북구,57.7,3716,드림빌 1차,15,"성북구 서경로13길 31, 정릉동 227-85",2,53,26.5,1순위,3,66100,490,420,23
2022 1차,청년매입,재공급,성북구,57.7,3716,드림빌 1차,15,"성북구 서경로13길 31, 정릉동 227-85",2,53,26.5,1순위,3,66100,490,420,23
2022 1차,청년매입,재공급,성북구,57.7,3716,드림빌 1차,15,"성북구 서경로13길 31, 정릉동 227-85",2,53,26.5,1순위,3,66100,490,420,23
2022 1차,청년매입,신규공급,송파구,58.76,6161,영스테이,31,"송파구 올림픽로12길 52-8, 영스테이 (잠실동 214-6)",6,165,27.5,1순위,3,354400,450,520,23
2022 1차,청년매입,신규공급,송파구,58.76,6161,영스테이,31,"송파구 올림픽로12길 52-8, 영스테이 (잠실동 214-6)",6,165,27.5,1순위,3,354400,450,520,23
2022 1차,청년매입,신규공급,송파구,58.76,6161,영스테이,31,"송파구 올림픽로12길 52-8, 영스테이 (잠실동 214-6)",6,165,27.5,1순위,3,354400,450,520,23
2021 2차,청년매입,신규공급,강남구,59.1,8432,백년빌,36,"도곡로18길 10, 도곡동 547-11",16,423,26.4,1순위,3,454200,500,850,23
2021 2차,청년매입,신규공급,강남구,59.1,8432,백년빌,36,"도곡로18길 10, 도곡동 547-11",16,423,26.4,1순위,3,454200,500,850,23
2021 2차,청년매입,신규공급,강남구,59.1,8432,백년빌,36,"도곡로18길 10, 도곡동 547-11",16,423,26.4,1순위,3,454200,500,850,23
2021 2차,청년매입,신규공급,강동구,57.75,4686,은슬림8 [35C],35,"진황도로23길 22, 천호동 541외",18,410,22.8,1순위,3,323600,380,290,23
2021 2차,청년매입,신규공급,강동구,57.75,4686,은슬림8 [35C],35,"진황도로23길 22, 천호동 541외",18,410,22.8,1순위,3,323600,380,290,23
2021 2차,청년매입,신규공급,강동구,57.75,4686,은슬림8 [35C],35,"진황도로23길 22, 천호동 541외",18,410,22.8,1순위,3,323600,380,290,23
2021 2차,청년매입,재공급,금천구,52.17,2917,휴먼에코빌4차 B동,43,"독산로96길 27-6, 독산동 234-22",1,59,59,1순위,3,321300,660,640,23
2021 2차,청년매입,재공급,금천구,52.17,2917,휴먼에코빌4차 B동,43,"독산로96길 27-6, 독산동 234-22",1,59,59,1순위,3,321300,660,640,23
2021 2차,청년매입,재공급,금천구,52.17,2917,휴먼에코빌4차 B동,43,"독산로96길 27-6, 독산동 234-22",1,59,59,1순위,3,321300,660,640,23
2021 2차,청년매입,재공급,성북구,57.7,3716,"서도휴빌 101,102,107동",40,"장월로1마길 23, 하월곡동 231",8,151,18.9,1순위,3,194600,280,410,23
2021 2차,청년매입,재공급,성북구,57.7,3716,"서도휴빌 101,102,107동",40,"장월로1마길 23, 하월곡동 231",8,151,18.9,1순위,3,194600,280,410,23
2021 2차,청년매입,재공급,성북구,57.7,3716,"서도휴빌 101,102,107동",40,"장월로1마길 23, 하월곡동 231",8,151,18.9,1순위,3,194600,280,410,23
2021 1차,청년매입,재공급,서대문구,53.68,3759,현인그린빌,17,서울특별시 서대문구 홍은중앙로 8길 9(현인그린빌),4,73,18.3,1순위,3,63000,820,720,23
2021 1차,청년매입,재공급,서대문구,53.68,3759,현인그린빌,17,서울특별시 서대문구 홍은중앙로 8길 9(현인그린빌),4,73,18.3,1순위,3,63000,820,720,23
2021 1차,청년매입,재공급,서대문구,53.68,3759,현인그린빌,17,서울특별시 서대문구 홍은중앙로 8길 9(현인그린빌),4,73,18.3,1순위,3,63000,820,720,23
2022 2차,청년매입,신규공급,강동구,57.75,4686,Hwells PARK 천호1,27,"서울특별시 강동구 진황도로29길 35-3, Hwells PARK 천호1 (천호동 167-32)",18,701,38.9,1순위,2,266000,783,200,22
2022 2차,청년매입,신규공급,강동구,57.75,4686,천호해마루3차,26,"서울특별시 강동구 구천면로33길 37-9, 천호해마루3차 (천호동 577)",5,85,17,1순위,2,163300,570,320,22
2022 2차,청년매입,신규공급,강동구,57.75,4686,Hwells PARK 천호1,27,"서울특별시 강동구 진황도로29길 35-3, Hwells PARK 천호1 (천호동 167-32)",18,701,38.9,1순위,2,266000,783,200,22
2022 2차,청년매입,신규공급,강동구,57.75,4686,천호해마루3차,26,"서울특별시 강동구 구천면로33길 37-9, 천호해마루3차 (천호동 577)",5,85,17,1순위,2,163300,570,320,22
2022 2차,청년매입,신규공급,강동구,57.75,4686,Hwells PARK 천호1,27,"서울특별시 강동구 진황도로29길 35-3, Hwells PARK 천호1 (천호동 167-32)",18,701,38.9,1순위,2,266000,783,200,22
2022 2차,청년매입,신규공급,강동구,57.75,4686,천호해마루3차,26,"서울특별시 강동구 구천면로33길 37-9, 천호해마루3차 (천호동 577)",5,85,17,1순위,2,163300,570,320,22
2022 2차,청년매입,신규공급,구로구,56.28,3594,하늘사랑채5차,30,"서울특별시 구로구 고척로27다길 39-11, 하늘사랑채5차 (고척동 241-112)",1,10,10,1순위,2,107500,820,1000,22
2022 2차,청년매입,신규공급,구로구,56.28,3594,하늘사랑채5차,30,"서울특별시 구로구 고척로27다길 39-11, 하늘사랑채5차 (고척동 241-112)",1,10,10,1순위,2,107500,820,1000,22
2022 2차,청년매입,신규공급,구로구,56.28,3594,하늘사랑채5차,30,"서울특별시 구로구 고척로27다길 39-11, 하늘사랑채5차 (고척동 241-112)",1,10,10,1순위,2,107500,820,1000,22
2022 2차,청년매입,신규공급,영등포구,55.76,4871,남양파크빌,29,"서울특별시 영등포구 도림로48길 9, 남양파크빌 (대림동 700-28)",2,51,25.5,1순위,2,259700,440,190,22
2022 2차,청년매입,신규공급,영등포구,55.76,4871,남양파크빌,32,"서울특별시 영등포구 도림로48길 9, 남양파크빌 (대림동 700-28)",8,335,41.9,1순위,2,299700,440,190,22
2022 2차,청년매입,신규공급,영등포구,55.76,4871,남양파크빌,29,"서울특별시 영등포구 도림로48길 9, 남양파크빌 (대림동 700-28)",2,51,25.5,1순위,2,259700,440,190,22
2022 2차,청년매입,신규공급,영등포구,55.76,4871,남양파크빌,32,"서울특별시 영등포구 도림로48길 9, 남양파크빌 (대림동 700-28)",8,335,41.9,1순위,2,299700,440,190,22
2022 2차,청년매입,신규공급,영등포구,55.76,4871,남양파크빌,29,"서울특별시 영등포구 도림로48길 9, 남양파크빌 (대림동 700-28)",2,51,25.5,1순위,2,259700,440,190,22
2022 2차,청년매입,신규공급,영등포구,55.76,4871,남양파크빌,32,"서울특별시 영등포구 도림로48길 9, 남양파크빌 (대림동 700-28)",8,335,41.9,1순위,2,299700,440,190,22
2022 2차,청년매입,신규공급,중구,58.21,4561,남산의아침 A동,28,"서울특별시 중구 필동로8길 50-9, 남산의아침 A동 (필동2가 84-12외)",4,112,28,1순위,2,295800,340,670,22
2022 2차,청년매입,신규공급,중구,58.21,4561,남산의아침 A동,28,"서울특별시 중구 필동로8길 50-9, 남산의아침 A동 (필동2가 84-12외)",4,112,28,1순위,2,295800,340,670,22
2022 2차,청년매입,신규공급,중구,58.21,4561,남산의아침 A동,28,"서울특별시 중구 필동로8길 50-9, 남산의아침 A동 (필동2가 84-12외)",4,112,28,1순위,2,295800,340,670,22
2022 1차,청년매입,신규공급,도봉구,53.69,3270,휴먼에코빌 1차,32,"도봉구 도당로13라길 129, 휴먼에코빌1차 (방학동 645-39외)",13,265,20.4,1순위,2,180000,450,320,22
2022 1차,청년매입,신규공급,도봉구,53.69,3270,휴먼에코빌 1차,37,"도봉구 도당로13라길 129, 휴먼에코빌1차 (방학동 645-39외)",1,15,15,1순위,2,280000,450,320,22
2022 1차,청년매입,신규공급,도봉구,53.69,3270,휴먼에코빌 1차,32,"도봉구 도당로13라길 129, 휴먼에코빌1차 (방학동 645-39외)",13,265,20.4,1순위,2,180000,450,320,22
2022 1차,청년매입,신규공급,도봉구,53.69,3270,휴먼에코빌 1차,37,"도봉구 도당로13라길 129, 휴먼에코빌1차 (방학동 645-39외)",1,15,15,1순위,2,280000,450,320,22
2022 1차,청년매입,신규공급,도봉구,53.69,3270,휴먼에코빌 1차,32,"도봉구 도당로13라길 129, 휴먼에코빌1차 (방학동 645-39외)",13,265,20.4,1순위,2,180000,450,320,22
2022 1차,청년매입,신규공급,도봉구,53.69,3270,휴먼에코빌 1차,37,"도봉구 도당로13라길 129, 휴먼에코빌1차 (방학동 645-39외)",1,15,15,1순위,2,280000,450,320,22
2022 1차,청년매입,신규공급,서대문구,53.68,3759,YJ빌라,36,"서대문구 응암로 142-18, YJ빌라 (북가좌동 455-2)",2,150,75,1순위,2,284000,480,180,22
2022 1차,청년매입,신규공급,서대문구,53.68,3759,YJ빌라,36,"서대문구 응암로 142-18, YJ빌라 (북가좌동 455-2)",2,150,75,1순위,2,284000,480,180,22
2022 1차,청년매입,신규공급,서대문구,53.68,3759,YJ빌라,36,"서대문구 응암로 142-18, YJ빌라 (북가좌동 455-2)",2,150,75,1순위,2,284000,480,180,22
2022 1차,청년매입,신규공급,성동구,57.7,5356,S-HOUSE B동,21,"성동구 고산자로17길 9-1, S-HOUSE B동 (마장동 564-7)",12,442,36.8,1순위,2,235600,410,260,22
2022 1차,청년매입,신규공급,성동구,57.7,5356,S-HOUSE B동,21,"성동구 고산자로17길 9-1, S-HOUSE B동 (마장동 564-7)",12,442,36.8,1순위,2,235600,410,260,22
2022 1차,청년매입,신규공급,성동구,57.7,5356,S-HOUSE B동,21,"성동구 고산자로17길 9-1, S-HOUSE B동 (마장동 564-7)",12,442,36.8,1순위,2,235600,410,260,22
2022 1차,청년매입,신규공급,성북구,57.7,3716,인화빌5,29,"성북구 장월로28길 49, 인화빌5 (장위동 77-58외)",6,77,12.8,1순위,2,242400,300,210,22
2022 1차,청년매입,신규공급,성북구,57.7,3716,인화빌5,29,"성북구 장월로28길 49, 인화빌5 (장위동 77-58외)",6,77,12.8,1순위,2,242400,300,210,22
2022 1차,청년매입,신규공급,성북구,57.7,3716,인화빌5,29,"성북구 장월로28길 49, 인화빌5 (장위동 77-58외)",6,77,12.8,1순위,2,242400,300,210,22
2022 1차,청년매입,신규공급,송파구,58.76,6161,네스트137,35,"송파구 백제고분로48길 41-15, 네스트137 (방이동 137-10)",1,32,32,1순위,2,362900,400,650,22
2022 1차,청년매입,신규공급,송파구,58.76,6161,네스트137,35,"송파구 백제고분로48길 41-15, 네스트137 (방이동 137-10)",1,32,32,1순위,2,362900,400,650,22
2022 1차,청년매입,신규공급,송파구,58.76,6161,네스트137,35,"송파구 백제고분로48길 41-15, 네스트137 (방이동 137-10)",1,32,32,1순위,2,362900,400,650,22
2022 1차,청년매입,신규공급,양천구,57.32,4963,다온빌리지,39,"양천구 목동중앙본로20길 35, 다온빌리지 (목동 231-36)",10,526,52.6,1순위,2,376300,540,370,22
2022 1차,청년매입,신규공급,양천구,57.32,4963,다온빌리지,39,"양천구 목동중앙본로20길 35, 다온빌리지 (목동 231-36)",10,526,52.6,1순위,2,376300,540,370,22
2022 1차,청년매입,신규공급,양천구,57.32,4963,다온빌리지,39,"양천구 목동중앙본로20길 35, 다온빌리지 (목동 231-36)",10,526,52.6,1순위,2,376300,540,370,22
2022 1차,청년매입,신규공급,영등포구,55.76,4871,케이디하우스,28,"영등포구 영등포로35나길 5, 케이디하우스 (영등포동6가 30-5외)",10,291,29.1,1순위,2,380700,150,120,22
2022 1차,청년매입,신규공급,영등포구,55.76,4871,케이디하우스,28,"영등포구 영등포로35나길 5, 케이디하우스 (영등포동6가 30-5외)",10,291,29.1,1순위,2,380700,150,120,22
2022 1차,청년매입,신규공급,영등포구,55.76,4871,케이디하우스,28,"영등포구 영등포로35나길 5, 케이디하우스 (영등포동6가 30-5외)",10,291,29.1,1순위,2,380700,150,120,22
2021 2차,청년매입,재공급,광진구,57.31,5095,구의에스하임1,29,"광나루로30나길 15, 구의동 638-5,6",4,195,48.8,1순위,2,173400,580,370,22
2021 2차,청년매입,재공급,광진구,57.31,5095,구의에스하임1,29,"광나루로30나길 15, 구의동 638-5,6",4,195,48.8,1순위,2,173400,580,370,22
2021 2차,청년매입,재공급,광진구,57.31,5095,구의에스하임1,29,"광나루로30나길 15, 구의동 638-5,6",4,195,48.8,1순위,2,173400,580,370,22
2021 2차,청년매입,재공급,서초구,60.32,7772,백년빌,36,"논현로5길 24-10, 양재동 395-10",4,106,26.5,1순위,2,454200,500,850,22
2021 2차,청년매입,재공급,서초구,60.32,7772,백년빌,36,"논현로5길 24-10, 양재동 395-10",4,106,26.5,1순위,2,454200,500,850,22
2021 2차,청년매입,재공급,서초구,60.32,7772,백년빌,36,"논현로5길 24-10, 양재동 395-10",4,106,26.5,1순위,2,454200,500,850,22
2021 2차,청년매입,신규공급,중랑구,51.41,3155,도원휴먼빌 [24B],24,"동일로123길 76, 중화동 315-31",2,28,14,1순위,2,206000,260,610,22
2021 2차,청년매입,신규공급,중랑구,51.41,3155,도원휴먼빌 [28B],28,"동일로169가길 27, 묵동 235-32",3,67,22.3,1순위,2,256000,260,610,22
2021 2차,청년매입,신규공급,중랑구,51.41,3155,도원휴먼빌 [24B],24,"동일로123길 76, 중화동 315-31",2,28,14,1순위,2,206000,260,610,22
2021 2차,청년매입,신규공급,중랑구,51.41,3155,도원휴먼빌 [28B],28,"동일로169가길 27, 묵동 235-32",3,67,22.3,1순위,2,256000,260,610,22
2021 2차,청년매입,신규공급,중랑구,51.41,3155,도원휴먼빌 [24B],24,"동일로123길 76, 중화동 315-31",2,28,14,1순위,2,206000,260,610,22
2021 2차,청년매입,신규공급,중랑구,51.41,3155,도원휴먼빌 [28B],28,"동일로169가길 27, 묵동 235-32",3,67,22.3,1순위,2,256000,260,610,22
2021 1차,청년매입,재공급,서대문구,53.68,3759,주영테크빌,16,서울특별시 서대문구 증가로12가길 68(주영테크빌),5,161,32.2,1순위,2,71400,880,450,22
2021 1차,청년매입,재공급,서대문구,53.68,3759,주영테크빌,16,서울특별시 서대문구 증가로12가길 68(주영테크빌),5,161,32.2,1순위,2,71400,880,450,22
2021 1차,청년매입,재공급,서대문구,53.68,3759,주영테크빌,16,서울특별시 서대문구 증가로12가길 68(주영테크빌),5,161,32.2,1순위,2,71400,880,450,22
2021 1차,청년매입,재공급,서초구,60.32,7772,백년빌,24,서울특별시 서초구 논현로5길 24-10(백년빌),5,141,28.2,1순위,2,324200,390,350,22
2021 1차,청년매입,재공급,서초구,60.32,7772,백년빌,24,서울특별시 서초구 논현로5길 24-10(백년빌),5,141,28.2,1순위,2,324200,390,350,22
2021 1차,청년매입,재공급,서초구,60.32,7772,백년빌,24,서울특별시 서초구 논현로5길 24-10(백년빌),5,141,28.2,1순위,2,324200,390,350,22
2021 1차,역세권 청년,재공급,용산구,56.21,6006,용산 베르디움 프렌즈,20,용산구 한강로 2가 2-350,68,494,7.3,1순위,2,233000,150,620,22
2021 1차,역세권 청년,재공급,용산구,56.21,6006,용산 베르디움 프렌즈,20,용산구 한강로 2가 2-350,68,494,7.3,1순위,2,233000,150,620,22
2021 1차,역세권 청년,재공급,용산구,56.21,6006,용산 베르디움 프렌즈,20,용산구 한강로 2가 2-350,68,494,7.3,1순위,2,233000,150,620,22
2022 2차,청년매입,신규공급,강동구,57.75,4686,더클래스길동2,44,"서울특별시 강동구 천중로49가길 47, 더클래스길동2(길동 342-30)",2,64,32,1순위,1,430900,410,420,21
2022 2차,청년매입,신규공급,강동구,57.75,4686,더클래스길동2,44,"서울특별시 강동구 천중로49가길 47, 더클래스길동2(길동 342-30)",2,64,32,1순위,1,430900,410,420,21
2022 2차,청년매입,신규공급,강동구,57.75,4686,더클래스길동2,44,"서울특별시 강동구 천중로49가길 47, 더클래스길동2(길동 342-30)",2,64,32,1순위,1,430900,410,420,21
2022 1차,청년매입,신규공급,금천구,52.17,2917,독산리젠트빌,26,"금천구 벚꽃로12길 19, 독산리젠트빌 (독산동 1004-8)",5,189,37.8,1순위,1,221000,260,690,21
2022 1차,청년매입,신규공급,금천구,52.17,2917,독산리젠트빌,26,"금천구 벚꽃로12길 19, 독산리젠트빌 (독산동 1004-8)",5,189,37.8,1순위,1,221000,260,690,21
2022 1차,청년매입,신규공급,금천구,52.17,2917,독산리젠트빌,26,"금천구 벚꽃로12길 19, 독산리젠트빌 (독산동 1004-8)",5,189,37.8,1순위,1,221000,260,690,21
2021 2차,청년매입,재공급,서대문구,53.68,3759,르비앙휴,32,"포방터2다길 7, 홍은동 8-541,542",2,32,16,1순위,1,198700,1000,840,21
2021 2차,청년매입,재공급,서대문구,53.68,3759,르비앙휴,32,"포방터2다길 7, 홍은동 8-541,542",2,32,16,1순위,1,198700,1000,840,21
2021 2차,청년매입,재공급,서대문구,53.68,3759,르비앙휴,32,"포방터2다길 7, 홍은동 8-541,542",2,32,16,1순위,1,198700,1000,840,21
2022 1차,청년매입,신규공급,양천구,57.32,4963,에코하임 5차,34,"양천구 목동중앙본로22길 52, 에코하임5차 (목동 231-77)",1,43,43,1순위,0,321000,500,360,20
2022 1차,청년매입,신규공급,양천구,57.32,4963,에코하임 5차,34,"양천구 목동중앙본로22길 52, 에코하임5차 (목동 231-77)",1,43,43,1순위,0,321000,500,360,20
2022 1차,청년매입,신규공급,양천구,57.32,4963,에코하임 5차,34,"양천구 목동중앙본로22길 52, 에코하임5차 (목동 231-77)",1,43,43,1순위,0,321000,500,360,20
2021 2차,청년매입,신규공급,강동구,57.75,4686,신우휴먼빌암사2차 [45A],45,"암사길 83-13, 암사동 433-85,88",3,83,27.7,1순위,0,275800,680,730,20
2021 2차,청년매입,신규공급,강동구,57.75,4686,신우휴먼빌암사2차 [45A],45,"암사길 83-13, 암사동 433-85,88",3,83,27.7,1순위,0,275800,680,730,20
2021 2차,청년매입,신규공급,강동구,57.75,4686,신우휴먼빌암사2차 [45A],45,"암사길 83-13, 암사동 433-85,88",3,83,27.7,1순위,0,275800,680,730,20
2022 2차,청년매입,재공급,광진구,57.31,5095,지오빌,45,"서울특별시 광진구 자양번영로3나길 31 지오빌 (자양동 589-5,6)",1,149,149,2순위,9,279900,750,710,19
2022 2차,청년매입,재공급,광진구,57.31,5095,지오빌,45,"서울특별시 광진구 자양번영로3나길 31 지오빌 (자양동 589-5,6)",1,149,149,2순위,9,279900,750,710,19
2022 2차,청년매입,재공급,광진구,57.31,5095,지오빌,45,"서울특별시 광진구 자양번영로3나길 31 지오빌 (자양동 589-5,6)",1,149,149,2순위,9,279900,750,710,19
2022 2차,청년매입,신규공급,강동구,57.75,4686,천호해마루3차,28,"서울특별시 강동구 구천면로33길 37-9, 천호해마루3차 (천호동 577)",5,236,47.2,2순위,8,193300,570,320,18
2022 2차,청년매입,신규공급,강동구,57.75,4686,천호해마루3차,28,"서울특별시 강동구 구천면로33길 37-9, 천호해마루3차 (천호동 577)",5,236,47.2,2순위,8,193300,570,320,18
2022 2차,청년매입,신규공급,강동구,57.75,4686,천호해마루3차,28,"서울특별시 강동구 구천면로33길 37-9, 천호해마루3차 (천호동 577)",5,236,47.2,2순위,8,193300,570,320,18
2022 2차,청년매입,신규공급,강북구,51.71,3158,도원휴먼빌,36,"서울특별시 강북구 삼양로163가길 10, 도원휴먼빌 (우이동 32-3)",3,43,14.3,2순위,8,255900,210,130,18
2022 2차,청년매입,신규공급,강북구,51.71,3158,도원휴먼빌,36,"서울특별시 강북구 삼양로163가길 10, 도원휴먼빌 (우이동 32-3)",3,43,14.3,2순위,8,255900,210,130,18
2022 2차,청년매입,신규공급,강북구,51.71,3158,도원휴먼빌,36,"서울특별시 강북구 삼양로163가길 10, 도원휴먼빌 (우이동 32-3)",3,43,14.3,2순위,8,255900,210,130,18
